year;month;day;plot;subplot;species;individuals
2019;5;14;3;C5;BEMA;0
2015;4;20;4;C5;BEMA;1
2016;3;15;4;C5;BEMA;2
2017;5;8;4;C5;BEMA;0
2018;5;22;4;C5;BEMA;0
2019;5;14;4;C5;BEMA;0
2015;4;20;5;C5;BEMA;2
2016;3;15;5;C5;BEMA;0
2017;5;8;5;C5;BEMA;0
2018;5;22;5;C5;BEMA;0
2019;5;14;5;C5;BEMA;0
2015;4;20;6;C5;BEMA;0
2016;3;15;6;C5;BEMA;4
2017;5;8;6;C5;BEMA;0
2018;5;22;6;C5;BEMA;0
2019;5;14;6;C5;BEMA;0
2015;4;20;7;C5;BEMA;0
2016;3;15;7;C5;BEMA;10
2017;5;8;7;C5;BEMA;0
2018;5;22;7;C5;BEMA;0
2019;5;20;7;C5;BEMA;6
2015;4;20;8;C5;BEMA;0
2016;3;15;8;C5;BEMA;4
2017;5;8;8;C5;BEMA;2
2018;5;22;8;C5;BEMA;0
2019;5;20;8;C5;BEMA;9
2015;4;20;9;C5;BEMA;0
2016;3;15;9;C5;BEMA;12
2017;5;8;9;C5;BEMA;0
2018;5;22;9;C5;BEMA;0
2019;5;20;9;C5;BEMA;0
2015;4;20;1;C6;BEMA;0
2016;3;15;1;C6;BEMA;0
2017;5;8;1;C6;BEMA;0
2018;5;22;1;C6;BEMA;0
2019;5;14;1;C6;BEMA;0
2015;4;20;2;C6;BEMA;0
2016;3;15;2;C6;BEMA;5
2017;5;8;2;C6;BEMA;0
2018;5;22;2;C6;BEMA;0
2019;5;14;2;C6;BEMA;0
2015;4;20;3;C6;BEMA;0
2016;3;15;3;C6;BEMA;2
2017;5;8;3;C6;BEMA;0
2018;5;22;3;C6;BEMA;0
2019;5;14;3;C6;BEMA;0
2015;4;20;4;C6;BEMA;0
2016;3;15;4;C6;BEMA;2
2017;5;8;4;C6;BEMA;0
2018;5;22;4;C6;BEMA;0
2019;5;14;4;C6;BEMA;0
2015;4;20;5;C6;BEMA;0
2016;3;15;5;C6;BEMA;0
2017;5;8;5;C6;BEMA;0
2018;5;22;5;C6;BEMA;0
2019;5;14;5;C6;BEMA;0
2015;4;20;6;C6;BEMA;0
2016;3;15;6;C6;BEMA;2
2017;5;8;6;C6;BEMA;0
2018;5;22;6;C6;BEMA;0
2019;5;14;6;C6;BEMA;0
2015;4;20;7;C6;BEMA;0
2016;3;15;7;C6;BEMA;7
2017;5;8;7;C6;BEMA;0
2018;5;22;7;C6;BEMA;0
2019;5;20;7;C6;BEMA;4
2015;4;20;8;C6;BEMA;0
2016;3;15;8;C6;BEMA;16
2017;5;8;8;C6;BEMA;0
2018;5;22;8;C6;BEMA;0
2019;5;20;8;C6;BEMA;15
2015;4;20;9;C6;BEMA;0
2016;3;15;9;C6;BEMA;3
2017;5;8;9;C6;BEMA;0
2018;5;22;9;C6;BEMA;0
2019;5;20;9;C6;BEMA;0
2015;4;20;1;D1;BEMA;4
2016;3;15;1;D1;BEMA;2
2017;5;8;1;D1;BEMA;0
2018;5;22;1;D1;BEMA;0
2019;5;14;1;D1;BEMA;0
2015;4;20;2;D1;BEMA;2
2016;3;15;2;D1;BEMA;1
2017;5;8;2;D1;BEMA;0
2018;5;22;2;D1;BEMA;0
2019;5;14;2;D1;BEMA;0
2015;4;20;3;D1;BEMA;0
2016;3;15;3;D1;BEMA;2
2017;5;8;3;D1;BEMA;2
2018;5;22;3;D1;BEMA;0
2019;5;14;3;D1;BEMA;0
2015;4;20;4;D1;BEMA;0
2016;3;15;4;D1;BEMA;1
2017;5;8;4;D1;BEMA;0
2018;5;22;4;D1;BEMA;0
2019;5;14;4;D1;BEMA;0
2015;4;20;5;D1;BEMA;0
2016;3;15;5;D1;BEMA;0
2017;5;8;5;D1;BEMA;0
2018;5;22;5;D1;BEMA;0
2019;5;14;5;D1;BEMA;0
2015;4;20;6;D1;BEMA;2
2016;3;15;6;D1;BEMA;2
2017;5;8;6;D1;BEMA;0
2018;5;22;6;D1;BEMA;0
2019;5;14;6;D1;BEMA;0
2015;4;20;7;D1;BEMA;0
2016;3;15;7;D1;BEMA;7
2017;5;8;7;D1;BEMA;2
2018;5;22;7;D1;BEMA;0
2019;5;20;7;D1;BEMA;30
2015;4;20;8;D1;BEMA;0
2016;3;15;8;D1;BEMA;5
2017;5;8;8;D1;BEMA;3
2018;5;22;8;D1;BEMA;0
2019;5;20;8;D1;BEMA;9
2015;4;20;9;D1;BEMA;0
2016;3;15;9;D1;BEMA;8
2017;5;8;9;D1;BEMA;0
2018;5;22;9;D1;BEMA;0
2019;5;20;9;D1;BEMA;0
2015;4;20;1;D2;BEMA;3
2016;3;15;1;D2;BEMA;3
2017;5;8;1;D2;BEMA;0
2018;5;22;1;D2;BEMA;0
2019;5;14;1;D2;BEMA;0
2015;4;20;2;D2;BEMA;0
2016;3;15;2;D2;BEMA;1
2017;5;8;2;D2;BEMA;0
2018;5;22;2;D2;BEMA;0
2019;5;14;2;D2;BEMA;0
2015;4;20;3;D2;BEMA;0
2016;3;15;3;D2;BEMA;1
2017;5;8;3;D2;BEMA;2
2018;5;22;3;D2;BEMA;0
2019;5;14;3;D2;BEMA;0
2015;4;20;4;D2;BEMA;0
2016;3;15;4;D2;BEMA;1
2017;5;8;4;D2;BEMA;0
2018;5;22;4;D2;BEMA;0
2019;5;14;4;D2;BEMA;0
2015;4;20;5;D2;BEMA;0
2016;3;15;5;D2;BEMA;1
2017;5;8;5;D2;BEMA;0
2018;5;22;5;D2;BEMA;0
2019;5;14;5;D2;BEMA;0
2015;4;20;6;D2;BEMA;3
2016;3;15;6;D2;BEMA;1
2017;5;8;6;D2;BEMA;0
2018;5;22;6;D2;BEMA;0
2019;5;14;6;D2;BEMA;0
2015;4;20;7;D2;BEMA;0
2016;3;15;7;D2;BEMA;9
2017;5;8;7;D2;BEMA;0
2018;5;22;7;D2;BEMA;0
2019;5;20;7;D2;BEMA;35
2015;4;20;8;D2;BEMA;0
2016;3;15;8;D2;BEMA;5
2017;5;8;8;D2;BEMA;0
2018;5;22;8;D2;BEMA;0
2019;5;20;8;D2;BEMA;5
2015;4;20;9;D2;BEMA;0
2016;3;15;9;D2;BEMA;7
2017;5;8;9;D2;BEMA;0
2018;5;22;9;D2;BEMA;0
2019;5;20;9;D2;BEMA;0
2015;4;20;1;D3;BEMA;0
2016;3;15;1;D3;BEMA;1
2017;5;8;1;D3;BEMA;0
2018;5;22;1;D3;BEMA;0
2019;5;14;1;D3;BEMA;0
2015;4;20;2;D3;BEMA;0
2016;3;15;2;D3;BEMA;1
2017;5;8;2;D3;BEMA;0
2018;5;22;2;D3;BEMA;0
2019;5;14;2;D3;BEMA;0
2015;4;20;3;D3;BEMA;0
2016;3;15;3;D3;BEMA;1
2017;5;8;3;D3;BEMA;0
2018;5;22;3;D3;BEMA;1
2019;5;14;3;D3;BEMA;0
2015;4;20;4;D3;BEMA;0
2016;3;15;4;D3;BEMA;0
2017;5;8;4;D3;BEMA;0
2018;5;22;4;D3;BEMA;0
2019;5;14;4;D3;BEMA;0
2015;4;20;5;D3;BEMA;0
2016;3;15;5;D3;BEMA;1
2017;5;8;5;D3;BEMA;0
2018;5;22;5;D3;BEMA;0
2019;5;14;5;D3;BEMA;0
2015;4;20;6;D3;BEMA;2
2016;3;15;6;D3;BEMA;0
2017;5;8;6;D3;BEMA;0
2018;5;22;6;D3;BEMA;0
2019;5;14;6;D3;BEMA;0
2015;4;20;7;D3;BEMA;0
2016;3;15;7;D3;BEMA;10
2017;5;8;7;D3;BEMA;2
2018;5;22;7;D3;BEMA;0
2019;5;20;7;D3;BEMA;30
2015;4;20;8;D3;BEMA;0
2016;3;15;8;D3;BEMA;3
2017;5;8;8;D3;BEMA;3
2018;5;22;8;D3;BEMA;0
2019;5;20;8;D3;BEMA;0
2015;4;20;9;D3;BEMA;0
2016;3;15;9;D3;BEMA;6
2017;5;8;9;D3;BEMA;0
2018;5;22;9;D3;BEMA;0
2019;5;20;9;D3;BEMA;0
2015;4;20;1;D4;BEMA;0
2016;3;15;1;D4;BEMA;4
2017;5;8;1;D4;BEMA;0
2018;5;22;1;D4;BEMA;0
2019;5;14;1;D4;BEMA;0
2015;4;20;2;D4;BEMA;3
2016;3;15;2;D4;BEMA;3
2017;5;8;2;D4;BEMA;1
2018;5;22;2;D4;BEMA;0
2019;5;14;2;D4;BEMA;0
2015;4;20;3;D4;BEMA;0
2016;3;15;3;D4;BEMA;1
2017;5;8;3;D4;BEMA;1
2018;5;22;3;D4;BEMA;0
2019;5;14;3;D4;BEMA;0
2015;4;20;4;D4;BEMA;2
2016;3;15;4;D4;BEMA;0
2017;5;8;4;D4;BEMA;0
2018;5;22;4;D4;BEMA;0
2019;5;14;4;D4;BEMA;0
2015;4;20;5;D4;BEMA;1
2016;3;15;5;D4;BEMA;0
2017;5;8;5;D4;BEMA;0
2018;5;22;5;D4;BEMA;0
2019;5;14;5;D4;BEMA;0
2015;4;20;6;D4;BEMA;0
2016;3;15;6;D4;BEMA;0
2017;5;8;6;D4;BEMA;0
2018;5;22;6;D4;BEMA;0
2019;5;14;6;D4;BEMA;0
2015;4;20;7;D4;BEMA;0
2016;3;15;7;D4;BEMA;7
2017;5;8;7;D4;BEMA;0
2018;5;22;7;D4;BEMA;0
2019;5;20;7;D4;BEMA;25
2015;4;20;8;D4;BEMA;0
2016;3;15;8;D4;BEMA;2
2017;5;8;8;D4;BEMA;3
2018;5;22;8;D4;BEMA;0
2019;5;20;8;D4;BEMA;0
2015;4;20;9;D4;BEMA;0
2016;3;15;9;D4;BEMA;6
2017;5;8;9;D4;BEMA;0
2018;5;22;9;D4;BEMA;0
2019;5;20;9;D4;BEMA;0
2015;4;20;1;D5;BEMA;0
2016;3;15;1;D5;BEMA;5
2017;5;8;1;D5;BEMA;0
2018;5;22;1;D5;BEMA;0
2019;5;14;1;D5;BEMA;0
2015;4;20;2;D5;BEMA;0
2016;3;15;2;D5;BEMA;5
2017;5;8;2;D5;BEMA;0
2018;5;22;2;D5;BEMA;0
2019;5;14;2;D5;BEMA;0
2015;4;20;3;D5;BEMA;0
2016;3;15;3;D5;BEMA;1
2017;5;8;3;D5;BEMA;0
2018;5;22;3;D5;BEMA;0
2019;5;14;3;D5;BEMA;0
2015;4;20;4;D5;BEMA;3
2016;3;15;4;D5;BEMA;2
2017;5;8;4;D5;BEMA;0
2018;5;22;4;D5;BEMA;0
2019;5;14;4;D5;BEMA;0
2015;4;20;5;D5;BEMA;0
2016;3;15;5;D5;BEMA;0
2017;5;8;5;D5;BEMA;0
2018;5;22;5;D5;BEMA;0
2019;5;14;5;D5;BEMA;0
2015;4;20;6;D5;BEMA;0
2016;3;15;6;D5;BEMA;1
2017;5;8;6;D5;BEMA;0
2018;5;22;6;D5;BEMA;0
2019;5;14;6;D5;BEMA;0
2015;4;20;7;D5;BEMA;0
2016;3;15;7;D5;BEMA;14
2017;5;8;7;D5;BEMA;1
2018;5;22;7;D5;BEMA;0
2019;5;20;7;D5;BEMA;10
2015;4;20;8;D5;BEMA;0
2016;3;15;8;D5;BEMA;4
2017;5;8;8;D5;BEMA;0
2018;5;22;8;D5;BEMA;0
2019;5;20;8;D5;BEMA;10
2015;4;20;9;D5;BEMA;0
2016;3;15;9;D5;BEMA;13
2017;5;8;9;D5;BEMA;0
2018;5;22;9;D5;BEMA;0
2019;5;20;9;D5;BEMA;0
2015;4;20;1;D6;BEMA;0
2016;3;15;1;D6;BEMA;1
2017;5;8;1;D6;BEMA;0
2018;5;22;1;D6;BEMA;0
2019;5;14;1;D6;BEMA;0
2015;4;20;2;D6;BEMA;0
2016;3;15;2;D6;BEMA;5
2017;5;8;2;D6;BEMA;0
2018;5;22;2;D6;BEMA;0
2019;5;14;2;D6;BEMA;0
2015;4;20;3;D6;BEMA;0
2016;3;15;3;D6;BEMA;11
2017;5;8;3;D6;BEMA;0
2018;5;22;3;D6;BEMA;0
2019;5;14;3;D6;BEMA;0
2015;4;20;4;D6;BEMA;2
2016;3;15;4;D6;BEMA;5
2017;5;8;4;D6;BEMA;0
2018;5;22;4;D6;BEMA;0
2019;5;14;4;D6;BEMA;0
2015;4;20;5;D6;BEMA;0
2016;3;15;5;D6;BEMA;1
2017;5;8;5;D6;BEMA;0
2018;5;22;5;D6;BEMA;0
2019;5;14;5;D6;BEMA;0
2015;4;20;6;D6;BEMA;0
2016;3;15;6;D6;BEMA;3
2017;5;8;6;D6;BEMA;0
2018;5;22;6;D6;BEMA;0
2019;5;14;6;D6;BEMA;0
2015;4;20;7;D6;BEMA;0
2016;3;15;7;D6;BEMA;12
2017;5;8;7;D6;BEMA;0
2018;5;22;7;D6;BEMA;0
2019;5;20;7;D6;BEMA;10
2015;4;20;8;D6;BEMA;0
2016;3;15;8;D6;BEMA;2
2017;5;8;8;D6;BEMA;0
2018;5;22;8;D6;BEMA;0
2019;5;20;8;D6;BEMA;10
2015;4;20;9;D6;BEMA;0
2016;3;15;9;D6;BEMA;15
2017;5;8;9;D6;BEMA;0
2018;5;22;9;D6;BEMA;0
2019;5;20;9;D6;BEMA;0
2015;4;20;1;E1;BEMA;0
2016;3;15;1;E1;BEMA;0
2017;5;8;1;E1;BEMA;0
2018;5;22;1;E1;BEMA;0
2019;5;14;1;E1;BEMA;0
2015;4;20;2;E1;BEMA;1
2016;3;15;2;E1;BEMA;2
2017;5;8;2;E1;BEMA;0
2018;5;22;2;E1;BEMA;0
2019;5;14;2;E1;BEMA;0
2015;4;20;3;E1;BEMA;0
2016;3;15;3;E1;BEMA;2
2017;5;8;3;E1;BEMA;2
2018;5;22;3;E1;BEMA;0
2019;5;14;3;E1;BEMA;0
2015;4;20;4;E1;BEMA;1
2016;3;15;4;E1;BEMA;0
2017;5;8;4;E1;BEMA;0
2018;5;22;4;E1;BEMA;0
2019;5;14;4;E1;BEMA;2
2015;4;20;5;E1;BEMA;1
2016;3;15;5;E1;BEMA;2
2017;5;8;5;E1;BEMA;0
2018;5;22;5;E1;BEMA;0
2019;5;14;5;E1;BEMA;0
2015;4;20;6;E1;BEMA;0
2016;3;15;6;E1;BEMA;2
2017;5;8;6;E1;BEMA;0
2018;5;22;6;E1;BEMA;0
2019;5;14;6;E1;BEMA;0
2015;4;20;7;E1;BEMA;0
2016;3;15;7;E1;BEMA;7
2017;5;8;7;E1;BEMA;1
2018;5;22;7;E1;BEMA;0
2019;5;20;7;E1;BEMA;30
2015;4;20;8;E1;BEMA;0
2016;3;15;8;E1;BEMA;4
2017;5;8;8;E1;BEMA;0
2018;5;22;8;E1;BEMA;0
2019;5;20;8;E1;BEMA;7
2015;4;20;9;E1;BEMA;0
2016;3;15;9;E1;BEMA;6
2017;5;8;9;E1;BEMA;0
2018;5;22;9;E1;BEMA;0
2019;5;20;9;E1;BEMA;1
2015;4;20;1;E2;BEMA;0
2016;3;15;1;E2;BEMA;1
2017;5;8;1;E2;BEMA;0
2018;5;22;1;E2;BEMA;1
2019;5;14;1;E2;BEMA;0
2015;4;20;2;E2;BEMA;0
2016;3;15;2;E2;BEMA;1
2017;5;8;2;E2;BEMA;0
2018;5;22;2;E2;BEMA;0
2019;5;14;2;E2;BEMA;0
2015;4;20;3;E2;BEMA;0
2016;3;15;3;E2;BEMA;1
2017;5;8;3;E2;BEMA;0
2018;5;22;3;E2;BEMA;0
2019;5;14;3;E2;BEMA;0
2015;4;20;4;E2;BEMA;0
2016;3;15;4;E2;BEMA;1
2017;5;8;4;E2;BEMA;0
2018;5;22;4;E2;BEMA;0
2019;5;14;4;E2;BEMA;0
2015;4;20;5;E2;BEMA;0
2016;3;15;5;E2;BEMA;0
2017;5;8;5;E2;BEMA;0
2018;5;22;5;E2;BEMA;0
2019;5;14;5;E2;BEMA;0
2015;4;20;6;E2;BEMA;2
2016;3;15;6;E2;BEMA;0
2017;5;8;6;E2;BEMA;0
2018;5;22;6;E2;BEMA;0
2019;5;14;6;E2;BEMA;0
2015;4;20;7;E2;BEMA;0
2016;3;15;7;E2;BEMA;9
2017;5;8;7;E2;BEMA;0
2018;5;22;7;E2;BEMA;0
2019;5;20;7;E2;BEMA;30
2015;4;20;8;E2;BEMA;0
2016;3;15;8;E2;BEMA;3
2017;5;8;8;E2;BEMA;2
2018;5;22;8;E2;BEMA;0
2019;5;20;8;E2;BEMA;4
2015;4;20;9;E2;BEMA;0
2016;3;15;9;E2;BEMA;9
2017;5;8;9;E2;BEMA;0
2018;5;22;9;E2;BEMA;0
2019;5;20;9;E2;BEMA;0
2015;4;20;1;E3;BEMA;0
2016;3;15;1;E3;BEMA;1
2017;5;8;1;E3;BEMA;0
2018;5;22;1;E3;BEMA;0
2019;5;14;1;E3;BEMA;0
2015;4;20;2;E3;BEMA;0
2016;3;15;2;E3;BEMA;2
2017;5;8;2;E3;BEMA;0
2018;5;22;2;E3;BEMA;0
2019;5;14;2;E3;BEMA;0
2015;4;20;3;E3;BEMA;0
2016;3;15;3;E3;BEMA;4
2017;5;8;3;E3;BEMA;0
2018;5;22;3;E3;BEMA;0
2019;5;14;3;E3;BEMA;0
2015;4;20;4;E3;BEMA;1
2016;3;15;4;E3;BEMA;2
2017;5;8;4;E3;BEMA;0
2018;5;22;4;E3;BEMA;0
2019;5;14;4;E3;BEMA;0
2015;4;20;5;E3;BEMA;0
2016;3;15;5;E3;BEMA;1
2017;5;8;5;E3;BEMA;0
2018;5;22;5;E3;BEMA;0
2019;5;14;5;E3;BEMA;0
2015;4;20;6;E3;BEMA;1
2016;3;15;6;E3;BEMA;0
2017;5;8;6;E3;BEMA;0
2018;5;22;6;E3;BEMA;0
2019;5;14;6;E3;BEMA;0
2015;4;20;7;E3;BEMA;0
2016;3;15;7;E3;BEMA;7
2017;5;8;7;E3;BEMA;3
2018;5;22;7;E3;BEMA;0
2019;5;20;7;E3;BEMA;20
2015;4;20;8;E3;BEMA;0
2016;3;15;8;E3;BEMA;2
2017;5;8;8;E3;BEMA;0
2018;5;22;8;E3;BEMA;0
2019;5;20;8;E3;BEMA;3
2015;4;20;9;E3;BEMA;0
2016;3;15;9;E3;BEMA;4
2017;5;8;9;E3;BEMA;0
2018;5;22;9;E3;BEMA;0
2019;5;20;9;E3;BEMA;1
2015;4;20;1;E4;BEMA;0
2016;3;15;1;E4;BEMA;1
2017;5;8;1;E4;BEMA;0
2018;5;22;1;E4;BEMA;0
2019;5;14;1;E4;BEMA;0
2015;4;20;2;E4;BEMA;1
2016;3;15;2;E4;BEMA;2
2017;5;8;2;E4;BEMA;0
2018;5;22;2;E4;BEMA;0
2019;5;14;2;E4;BEMA;0
2015;4;20;3;E4;BEMA;0
2016;3;15;3;E4;BEMA;2
2017;5;8;3;E4;BEMA;0
2018;5;22;3;E4;BEMA;0
2019;5;14;3;E4;BEMA;0
2015;4;20;4;E4;BEMA;0
2016;3;15;4;E4;BEMA;0
2017;5;8;4;E4;BEMA;0
2018;5;22;4;E4;BEMA;0
2019;5;14;4;E4;BEMA;0
2015;4;20;5;E4;BEMA;0
2016;3;15;5;E4;BEMA;1
2017;5;8;5;E4;BEMA;0
2018;5;22;5;E4;BEMA;0
2019;5;14;5;E4;BEMA;0
2015;4;20;6;E4;BEMA;0
2016;3;15;6;E4;BEMA;1
2017;5;8;6;E4;BEMA;0
2018;5;22;6;E4;BEMA;0
2019;5;14;6;E4;BEMA;0
2015;4;20;7;E4;BEMA;0
2016;3;15;7;E4;BEMA;9
2017;5;8;7;E4;BEMA;0
2018;5;22;7;E4;BEMA;0
2019;5;20;7;E4;BEMA;20
2015;4;20;8;E4;BEMA;0
2016;3;15;8;E4;BEMA;3
2017;5;8;8;E4;BEMA;0
2018;5;22;8;E4;BEMA;0
2019;5;20;8;E4;BEMA;0
2015;4;20;9;E4;BEMA;0
2016;3;15;9;E4;BEMA;7
2017;5;8;9;E4;BEMA;0
2018;5;22;9;E4;BEMA;0
2019;5;20;9;E4;BEMA;0
2015;4;20;1;E5;BEMA;0
2016;3;15;1;E5;BEMA;1
2017;5;8;1;E5;BEMA;0
2018;5;22;1;E5;BEMA;0
2019;5;14;1;E5;BEMA;0
2015;4;20;2;E5;BEMA;0
2016;3;15;2;E5;BEMA;5
2017;5;8;2;E5;BEMA;0
2018;5;22;2;E5;BEMA;0
2019;5;14;2;E5;BEMA;0
2015;4;20;3;E5;BEMA;0
2016;3;15;3;E5;BEMA;1
2017;5;8;3;E5;BEMA;1
2018;5;22;3;E5;BEMA;1
2019;5;14;3;E5;BEMA;0
2015;4;20;4;E5;BEMA;0
2016;3;15;4;E5;BEMA;1
2017;5;8;4;E5;BEMA;0
2018;5;22;4;E5;BEMA;0
2019;5;14;4;E5;BEMA;1
2015;4;20;5;E5;BEMA;0
2016;3;15;5;E5;BEMA;0
2017;5;8;5;E5;BEMA;0
2018;5;22;5;E5;BEMA;0
2019;5;14;5;E5;BEMA;0
2015;4;20;6;E5;BEMA;0
2016;3;15;6;E5;BEMA;3
2017;5;8;6;E5;BEMA;0
2018;5;22;6;E5;BEMA;0
2019;5;14;6;E5;BEMA;0
2015;4;20;7;E5;BEMA;0
2016;3;15;7;E5;BEMA;10
2017;5;8;7;E5;BEMA;0
2018;5;22;7;E5;BEMA;0
2019;5;20;7;E5;BEMA;10
2015;4;20;8;E5;BEMA;0
2016;3;15;8;E5;BEMA;3
2017;5;8;8;E5;BEMA;1
2018;5;22;8;E5;BEMA;0
2019;5;20;8;E5;BEMA;0
2015;4;20;9;E5;BEMA;0
2016;3;15;9;E5;BEMA;12
2017;5;8;9;E5;BEMA;0
2018;5;22;9;E5;BEMA;0
2019;5;20;9;E5;BEMA;0
2015;4;20;1;E6;BEMA;0
2016;3;15;1;E6;BEMA;1
2017;5;8;1;E6;BEMA;0
2018;5;22;1;E6;BEMA;0
2019;5;14;1;E6;BEMA;0
2015;4;20;2;E6;BEMA;0
2016;3;15;2;E6;BEMA;5
2017;5;8;2;E6;BEMA;0
2018;5;22;2;E6;BEMA;0
2019;5;14;2;E6;BEMA;0
2015;4;20;3;E6;BEMA;0
2016;3;15;3;E6;BEMA;1
2017;5;8;3;E6;BEMA;0
2018;5;22;3;E6;BEMA;1
2019;5;14;3;E6;BEMA;0
2015;4;20;4;E6;BEMA;2
2016;3;15;4;E6;BEMA;1
2017;5;8;4;E6;BEMA;0
2018;5;22;4;E6;BEMA;0
2019;5;14;4;E6;BEMA;0
2015;4;20;5;E6;BEMA;1
2016;3;15;5;E6;BEMA;0
2017;5;8;5;E6;BEMA;0
2018;5;22;5;E6;BEMA;0
2019;5;14;5;E6;BEMA;0
2015;4;20;6;E6;BEMA;0
2016;3;15;6;E6;BEMA;0
2017;5;8;6;E6;BEMA;0
2018;5;22;6;E6;BEMA;0
2019;5;14;6;E6;BEMA;0
2015;4;20;7;E6;BEMA;0
2016;3;15;7;E6;BEMA;6
2017;5;8;7;E6;BEMA;4
2018;5;22;7;E6;BEMA;0
2019;5;20;7;E6;BEMA;5
2015;4;20;8;E6;BEMA;0
2016;3;15;8;E6;BEMA;2
2017;5;8;8;E6;BEMA;0
2018;5;22;8;E6;BEMA;0
2019;5;20;8;E6;BEMA;4
2015;4;20;9;E6;BEMA;0
2016;3;15;9;E6;BEMA;2
2017;5;8;9;E6;BEMA;0
2018;5;22;9;E6;BEMA;0
2019;5;20;9;E6;BEMA;0
2015;4;20;1;F1;BEMA;1
2016;3;15;1;F1;BEMA;2
2017;5;8;1;F1;BEMA;0
2018;5;22;1;F1;BEMA;0
2019;5;14;1;F1;BEMA;0
2015;4;20;2;F1;BEMA;1
2016;3;15;2;F1;BEMA;4
2017;5;8;2;F1;BEMA;0
2018;5;22;2;F1;BEMA;0
2019;5;14;2;F1;BEMA;0
2015;4;20;3;F1;BEMA;0
2016;3;15;3;F1;BEMA;2
2017;5;8;3;F1;BEMA;0
2018;5;22;3;F1;BEMA;0
2019;5;14;3;F1;BEMA;0
2015;4;20;4;F1;BEMA;3
2016;3;15;4;F1;BEMA;1
2017;5;8;4;F1;BEMA;0
2018;5;22;4;F1;BEMA;0
2019;5;14;4;F1;BEMA;0
2015;4;20;5;F1;BEMA;0
2016;3;15;5;F1;BEMA;0
2017;5;8;5;F1;BEMA;0
2018;5;22;5;F1;BEMA;0
2019;5;14;5;F1;BEMA;0
2015;4;20;6;F1;BEMA;0
2016;3;15;6;F1;BEMA;2
2017;5;8;6;F1;BEMA;0
2018;5;22;6;F1;BEMA;0
2019;5;14;6;F1;BEMA;0
2015;4;20;7;F1;BEMA;0
2016;3;15;7;F1;BEMA;4
2017;5;8;7;F1;BEMA;0
2018;5;22;7;F1;BEMA;0
2019;5;20;7;F1;BEMA;35
2015;4;20;8;F1;BEMA;0
2016;3;15;8;F1;BEMA;6
2017;5;8;8;F1;BEMA;0
2018;5;22;8;F1;BEMA;0
2019;5;20;8;F1;BEMA;30
2015;4;20;9;F1;BEMA;0
2016;3;15;9;F1;BEMA;12
2017;5;8;9;F1;BEMA;0
2018;5;22;9;F1;BEMA;0
2019;5;20;9;F1;BEMA;0
2015;4;20;1;F2;BEMA;2
2016;3;15;1;F2;BEMA;1
2017;5;8;1;F2;BEMA;0
2018;5;22;1;F2;BEMA;0
2019;5;14;1;F2;BEMA;0
2015;4;20;2;F2;BEMA;0
2016;3;15;2;F2;BEMA;1
2017;5;8;2;F2;BEMA;0
2018;5;22;2;F2;BEMA;0
2019;5;14;2;F2;BEMA;0
2015;4;20;3;F2;BEMA;0
2016;3;15;3;F2;BEMA;2
2017;5;8;3;F2;BEMA;0
2018;5;22;3;F2;BEMA;0
2019;5;14;3;F2;BEMA;0
2015;4;20;4;F2;BEMA;0
2016;3;15;4;F2;BEMA;1
2017;5;8;4;F2;BEMA;0
2018;5;22;4;F2;BEMA;0
2019;5;14;4;F2;BEMA;0
2015;4;20;5;F2;BEMA;2
2016;3;15;5;F2;BEMA;2
2017;5;8;5;F2;BEMA;0
2018;5;22;5;F2;BEMA;0
2019;5;14;5;F2;BEMA;0
2015;4;20;6;F2;BEMA;1
2016;3;15;6;F2;BEMA;3
2017;5;8;6;F2;BEMA;0
2018;5;22;6;F2;BEMA;0
2019;5;14;6;F2;BEMA;0
2015;4;20;7;F2;BEMA;0
2016;3;15;7;F2;BEMA;13
2017;5;8;7;F2;BEMA;0
2018;5;22;7;F2;BEMA;0
2019;5;20;7;F2;BEMA;20
2015;4;20;8;F2;BEMA;0
2016;3;15;8;F2;BEMA;0
2017;5;8;8;F2;BEMA;0
2018;5;22;8;F2;BEMA;0
2019;5;20;8;F2;BEMA;25
2015;4;20;9;F2;BEMA;0
2016;3;15;9;F2;BEMA;7
2017;5;8;9;F2;BEMA;0
2018;5;22;9;F2;BEMA;0
2019;5;20;9;F2;BEMA;0
2015;4;20;1;F3;BEMA;1
2016;3;15;1;F3;BEMA;2
2017;5;8;1;F3;BEMA;0
2018;5;22;1;F3;BEMA;0
2019;5;14;1;F3;BEMA;0
2015;4;20;2;F3;BEMA;0
2016;3;15;2;F3;BEMA;3
2017;5;8;2;F3;BEMA;0
2018;5;22;2;F3;BEMA;0
2019;5;14;2;F3;BEMA;0
2015;4;20;3;F3;BEMA;0
2016;3;15;3;F3;BEMA;3
2017;5;8;3;F3;BEMA;0
2018;5;22;3;F3;BEMA;2
2019;5;14;3;F3;BEMA;0
2015;4;20;4;F3;BEMA;1
2016;3;15;4;F3;BEMA;1
2017;5;8;4;F3;BEMA;0
2018;5;22;4;F3;BEMA;0
2019;5;14;4;F3;BEMA;0
2015;4;20;5;F3;BEMA;3
2016;3;15;5;F3;BEMA;0
2017;5;8;5;F3;BEMA;0
2018;5;22;5;F3;BEMA;0
2019;5;14;5;F3;BEMA;0
2015;4;20;6;F3;BEMA;2
2016;3;15;6;F3;BEMA;4
2017;5;8;6;F3;BEMA;0
2018;5;22;6;F3;BEMA;0
