Day,Month,Year,Plot,Subplot,Group,Species,ID,G_F,Plant,Sex,Visits,Jar,time,Observer,Obs,Weather,date_raw,Week,Line,Seed,Fruit
22,4,2020,6,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,83,1
22,4,2020,6,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,83,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,NA,Oedemeridae,Flower_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,E6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,6,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,37.5,1
22,4,2020,6,E6,Fly,NA,Musca_sp,House_flies,LEMA,NA,1,NA,14:08,M,NA,Sunny,2020-04-22,17,2,59,1
22,4,2020,7,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,12,1
22,4,2020,7,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,12,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,38,1
22,4,2020,7,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,38,1
22,4,2020,7,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,44,1
22,4,2020,7,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,44,1
22,4,2020,5,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,39,1
22,4,2020,5,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,39,1
22,4,2020,5,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,51,1
22,4,2020,5,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,37.5,1
22,4,2020,5,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,37.5,1
22,4,2020,5,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,37.5,1
22,4,2020,5,F3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,37.5,1
22,4,2020,5,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,40.5,1
22,4,2020,5,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,40.5,1
22,4,2020,5,F6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,28.5,1
22,4,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,28.5,1
22,4,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,28.5,1
22,4,2020,5,C6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,36,1
22,4,2020,7,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,28,1
22,4,2020,7,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,28,1
22,4,2020,7,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,28,1
22,4,2020,7,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,28,1
22,4,2020,7,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,60,1
22,4,2020,7,F1,Bee,NA,Lasioglossum_sp,Solitary_bees,SPRU,NA,1,L,14:31,M,Subgenero Dialictus. Black_small_fly_SPRU,Sunny,2020-04-22,17,3,46,1
22,4,2020,7,F4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,60,1
22,4,2020,7,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,73,1
22,4,2020,7,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,49,1
22,4,2020,7,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,13,1
22,4,2020,7,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,13,1
22,4,2020,7,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,13,1
22,4,2020,4,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,101,1
22,4,2020,4,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,101,1
22,4,2020,4,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,69,1
22,4,2020,4,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,69,1
22,4,2020,4,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,69,1
22,4,2020,4,C1,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,69,1
22,4,2020,4,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,42,1
22,4,2020,4,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,42,1
22,4,2020,4,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,42,1
22,4,2020,4,D1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,42,1
22,4,2020,4,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,132,1
22,4,2020,4,E1,Beetle,NA,Oedemeridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,132,1
22,4,2020,4,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,132,1
22,4,2020,4,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,132,1
22,4,2020,4,E1,Beetle,NA,Oedemeridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,132,1
22,4,2020,4,F1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,66,1
22,4,2020,4,F1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,66,1
22,4,2020,4,F2,Beetle,NA,Oedemeridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,60,1
22,4,2020,4,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,60,1
22,4,2020,4,E2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,38,1
22,4,2020,4,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,E5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,37,1
22,4,2020,4,B2,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,101,1
22,4,2020,3,A3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,36,1
22,4,2020,3,A3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,36,1
22,4,2020,3,A3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,36,1
22,4,2020,3,A4,Fly,NA,Musca_sp,House_flies,CHMI,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57,1
22,4,2020,3,A6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,3,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,3,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,3,B6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,75,1
22,4,2020,3,B6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,75,1
22,4,2020,3,B6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,75,1
22,4,2020,3,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,75,1
22,4,2020,3,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,59.333333333333336,1
22,4,2020,3,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,85,1
22,4,2020,3,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,52.5,1
22,4,2020,3,C4,Beetle,NA,Cerambycidae,Big_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,3,C4,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,3,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,3,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,3,C2,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,53,1
22,4,2020,3,C2,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,53,1
22,4,2020,3,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,42,1
22,4,2020,3,C4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,40,1
22,4,2020,3,D5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,35,1
22,4,2020,3,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,59,1
22,4,2020,3,F6,Fly,NA,Nemotelus_sp,Small_flies,CHMI,NA,4,J,12:32,M,NA,Sunny,2020-04-22,17,1,1,1
22,4,2020,3,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,81,1
22,4,2020,3,F5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,48.5,1
22,4,2020,3,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,48.5,1
22,4,2020,3,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,67.5,1
22,4,2020,3,E5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,67.5,1
22,4,2020,3,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,38,1
22,4,2020,3,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,38,1
22,4,2020,3,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,38,1
22,4,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,50,1
22,4,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,50,1
22,4,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,50,1
22,4,2020,3,F3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,50,1
22,4,2020,3,F2,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,70,1
22,4,2020,3,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,70,1
22,4,2020,3,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,70,1
22,4,2020,3,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,70,1
22,4,2020,3,F1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54.5,1
22,4,2020,3,F1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54.5,1
22,4,2020,3,F1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,54.5,1
22,4,2020,7,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,12,1
22,4,2020,7,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,12,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,64,1
22,4,2020,7,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,38,1
22,4,2020,7,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,38,1
22,4,2020,7,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,44,1
22,4,2020,7,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,44,1
22,4,2020,1,A1,Beetle,NA,Phaedon_sp,Small_beetles,LEMA,NA,1,A1,10:46,M,NA,Sunny,2020-04-22,17,1,51,1
22,4,2020,1,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,51,1
22,4,2020,1,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,51,1
22,4,2020,1,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,51,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,54,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A3,Beetle,Malachius_bipustulatus,Malachius_bipustulatus,Flower_beetles,LEMA,NA,1,B,10:46,M,NA,Sunny,2020-04-22,17,1,73,1
22,4,2020,1,A4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,71,1
22,4,2020,1,A5,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,C,10:46,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,1,A5,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,1,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,1,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,63,1
22,4,2020,1,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:46,M,NA,Sunny,2020-04-22,17,1,63,1
