Day;Month;Year;Plot;Subplot;Group;Order;Superfamily;Family;Species;ID;G_F;Visits;ID2;Plant_Simple;num.plantas;Fruit;Seed
11;3;2019;7;F2;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;1;CHFU;CHFU;1;0;0
11;3;2019;7;F3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;2;15;1140
11;3;2019;7;F4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;3;CHFU;CHFU;11;8;608
11;3;2019;7;F5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;14;13;988
11;3;2019;7;F5;Fly;Diptera;NA;Culicidae;NA;Culicidae;Mosquitoes;1;CHFU;CHFU;14;13;988
11;3;2019;8;A2;Fly;Diptera;Tipuloidea;Tipulidae;Nephrotoma_sp.;Nephrotoma_sp.;Mosquitoes;1;CHFU;CHFU;12;10;760
11;3;2019;8;A2;Fly;Diptera;NA;NA;NA;Diptera;NA;2;CHFU;CHFU;12;10;760
11;3;2019;8;A5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;CHFU;CHFU;71;7;532
11;3;2019;8;A6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;61;10;760
11;3;2019;8;B2;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_corollae;Eupeodes_corollae;Hoverflies;1;CHFU;CHFU;16;8;608
11;3;2019;8;B3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;3;3;192
11;3;2019;8;B4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;25;11;836
11;3;2019;8;B5;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;2;CHFU;CHFU;31;3;228
11;3;2019;8;B5;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_corollae;Eupeodes_corollae;Hoverflies;1;CHFU;CHFU;31;3;228
11;3;2019;8;B6;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;1;CHFU;CHFU;26;4;304
11;3;2019;8;C3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;24;7;532
11;3;2019;8;C4;Fly;Diptera;Tipuloidea;Tipulidae;Nephrotoma_sp.;Nephrotoma_sp.;Mosquitoes;1;CHFU;CHFU;35;8;608
11;3;2019;8;C4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;35;8;608
11;3;2019;8;C6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;45;8;608
11;3;2019;8;D2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;6;5;380
11;3;2019;8;D3;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;1;CHFU;CHFU;31;5;380
11;3;2019;8;D5;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;1;CHFU;CHFU;41;3;228
11;3;2019;8;E2;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Hoverflies;1;CHFU;CHFU;19;11;836
11;3;2019;8;E3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;24;7;532
11;3;2019;8;E4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;41;7;532
11;3;2019;8;E5;Fly;Diptera;Muscoidea;Muscidae;Musca_sp.;Musca_sp.;House_flies;1;CHFU;CHFU;41;6;456
11;3;2019;8;F3;Fly;Diptera;Empidoidea;Empididae;NA;Empididae;Small_flies;1;CHFU;CHFU;31;8;608
11;3;2019;8;F4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;22;11;836
11;3;2019;8;F6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;CHFU;CHFU;35;9;684
11;3;2019;9;A5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;LEMA;LEMA;1;0;0
11;3;2019;9;F6;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;2;LEMA;LEMA;1;0;0
11;3;2019;9;C5;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;2;1;64
11;3;2019;9;C4;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_scripta;Sphaerophoria_scripta;Hoverflies;1;LEMA;LEMA;4;1;64
11;3;2019;9;C4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;4;1;64
11;3;2019;9;D4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;CHFU;CHFU;111;4;304
11;3;2019;9;E4;Bee;Hymenoptera;Apoidea;Apidae;Apis_mellifera;Apis_mellifera;Bees;1;LEMA;LEMA;1;2;128
11;3;2019;9;C3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;LEMA;LEMA;1;2;128
11;3;2019;9;E3;Beetle;Coleoptera;Cleroidea;Melyridae;NA;Melyridae;Flower_beetles;1;CHFU;CHFU;71;3;228
11;3;2019;9;A2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;CHFU;CHFU;21;5;380
11;3;2019;9;A2;Bug;Hemiptera;NA;Miridae;Mirini_sp.;Mirini_sp.;Bugs;1;CHFU;CHFU;21;5;380
11;3;2019;9;D2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;2;LEMA;LEMA;1;0;0
11;3;2019;9;D2;Bug;Hemiptera;NA;Miridae;Mirini_sp.;Mirini_sp.;Bugs;1;CHFU;CHFU;35;2;152
11;3;2019;9;E1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;4;CHFU;CHFU;31;2;152
11;3;2019;9;F1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;LEMA;LEMA;1;0;0
11;3;2019;9;F1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;4;CHFU;CHFU;16;2;152
18;3;2019;1;A1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;12;3;192
18;3;2019;1;B2;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;31;2;128
18;3;2019;1;B2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;2;128
18;3;2019;1;C4;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;2;LEMA;LEMA;25;2;128
18;3;2019;1;C2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;25;2;128
18;3;2019;1;C5;Fly;Diptera;NA;NA;NA;Diptera;NA;1;LEMA;LEMA;15;1;64
18;3;2019;1;C5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;15;1;64
18;3;2019;1;D2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;35;3;192
18;3;2019;1;D3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;51;2;128
18;3;2019;1;D5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;15;2;128
18;3;2019;1;D5;Beetle;Coleoptera;Buprestoidea;Buprestidae;Anthaxia_semicuprea;Anthaxia_semicuprea;Flower_beetles;1;LEMA;LEMA;15;2;128
18;3;2019;1;E2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;41;4;256
18;3;2019;1;E3;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;3;192
18;3;2019;1;E4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;4;256
18;3;2019;1;E4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;4;256
18;3;2019;1;E4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;4;256
18;3;2019;1;F2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;21;2;128
18;3;2019;1;F3;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;25;2;128
18;3;2019;1;F4;Beetle;Coleoptera;Tenebrionoidea;Mordellidae;NA;Mordellidae;Flower_beetles;1;LEMA;LEMA;31;3;192
18;3;2019;1;F3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;25;2;128
18;3;2019;1;E2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;41;4;256
18;3;2019;1;E1;Fly;Diptera;Tabanomorpha;Tabanidae;Melanopangonius_sp.;Melanopangonius_sp.;Mosquitoes;1;LEMA;LEMA;31;3;192
18;3;2019;1;F1;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;15;2;128
18;3;2019;1;F1;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;15;2;128
18;3;2019;1;F1;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;15;2;128
18;3;2019;1;F1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;15;2;128
18;3;2019;2;A4;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;nemotelus_sp.;Small_flies;2;LEMA;LEMA;41;3;192
18;3;2019;2;B2;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;25;2;128
18;3;2019;2;B4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;3;192
18;3;2019;2;B4;Beetle;Coleoptera;Cleroidea;Melyridae;NA;Melyridae;Flower_beetles;1;LEMA;LEMA;31;3;192
18;3;2019;2;B5;Fly;Diptera;Oestroidea;Calliphoridae ;NA;Calliphoridae ;House_flies;2;ME;ME;2;0;0
18;3;2019;2;C1;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_corollae;Eupeodes_corollae;Hoverflies;1;LEMA;LEMA;11;5;320
18;3;2019;2;C3;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;Nemotelus_sp.;Small_flies;1;LEMA;LEMA;21;6;384
18;3;2019;2;C5;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_corollae;Eupeodes_corollae;Hoverflies;1;LEMA;LEMA;31;8;512
18;3;2019;2;D3;Fly;Diptera;Oestroidea;Calliphoridae ;NA;Calliphoridae ;House_flies;2;ME;ME;21;120;120
18;3;2019;2;D4;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;Nemotelus_sp.;Small_flies;2;LEMA;LEMA;4;2;128
18;3;2019;2;D5;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_corollae;Eupeodes_corollae;Hoverflies;1;LEMA;LEMA;15;3;192
18;3;2019;2;D6;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;Nemotelus_sp.;Small_flies;1;LEMA;LEMA;25;6;384
18;3;2019;2;E4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;2;LEMA;LEMA;21;2;128
18;3;2019;2;E4;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;1;LEMA;LEMA;21;2;128
18;3;2019;2;E4;Beetle;Coleoptera;Elateroidea;Cantharidae;NA;Cantharidae;Flower_beetles;1;ME;ME;91;120;120
18;3;2019;2;E5;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;Nemotelus_sp.;Small_flies;1;LEMA;LEMA;11;2;128
18;3;2019;2;E6;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;1;LEMA;LEMA;25;6;384
18;3;2019;2;F2;Beetle;Coleoptera;Cleroidea;Melyridae;NA;Melyridae;Flower_beetles;1;LEMA;LEMA;11;2;128
18;3;2019;2;F3;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Nemotelus_sp.;Nemotelus_sp.;Small_flies;1;LEMA;LEMA;35;4;256
18;3;2019;2;F4;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;31;6;384
18;3;2019;3;B1;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;6;2;128
18;3;2019;3;B3;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;11;1;64
18;3;2019;3;C3;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;1;LEMA;LEMA;5;1;64
18;3;2019;3;C4;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;9;1;64
18;3;2019;3;D2;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;2;1;64
18;3;2019;3;D2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;2;1;64
18;3;2019;3;D2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;2;1;64
18;3;2019;3;D2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;2;1;64
18;3;2019;3;D3;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;8;1;64
18;3;2019;3;D3;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;8;1;64
18;3;2019;3;D3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;8;1;64
18;3;2019;3;D5;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;15;1;64
18;3;2019;3;D5;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;15;1;64
18;3;2019;3;D5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;15;1;64
18;3;2019;3;D6;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;25;1;64
18;3;2019;3;D6;Fly;Diptera;Syrphoidea;Syrphidae;Chrysotoxum_sp.;Chrysotoxum_sp.;Hoverflies;1;LEMA;LEMA;25;1;64
18;3;2019;3;D6;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Hoverflies;1;LEMA;LEMA;25;1;64
18;3;2019;3;E1;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;3;1;64
18;3;2019;3;E2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;17;1;64
18;3;2019;3;E4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;21;2;128
18;3;2019;3;F1;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;12;2;128
18;3;2019;3;F5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;41;2;128
18;3;2019;3;F5;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;41;2;128
18;3;2019;4;A1;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;4;2;128
18;3;2019;4;A2;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;21;3;192
18;3;2019;4;B2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;19;7;448
18;3;2019;4;B4;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;1;LEMA;LEMA;23;9;576
18;3;2019;4;C1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;12;3;192
18;3;2019;4;C2;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;5;5;380
18;3;2019;4;C2;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;5;5;380
18;3;2019;4;C2;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;5;5;380
18;3;2019;4;C2;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;5;5;380
18;3;2019;4;C2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;35;7;448
18;3;2019;4;C3;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;22;7;448
18;3;2019;4;C4;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Bees;1;LEMA;LEMA;18;2;128
18;3;2019;4;C4;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;18;2;128
18;3;2019;4;C6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;6;3;192
18;3;2019;4;D2;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;3;1;64
18;3;2019;4;E1;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;31;5;320
18;3;2019;6;A1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;2;LEMA;LEMA;1;0;0
18;3;2019;6;A1;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;1;0;0
18;3;2019;6;A3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;11;1;64
18;3;2019;6;A6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;11;2;128
18;3;2019;6;B1;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;2;3;192
18;3;2019;6;B1;Fly;Diptera;NA;NA;NA;Diptera;NA;1;LEMA;LEMA;2;3;192
18;3;2019;6;B3;Fly;Diptera;Syrphoidea;Syrphidae;Eristalis_sp.;Eristalis_sp.;Hoverflies;4;LEMA;LEMA;2;1;64
18;3;2019;6;B3;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;2;1;64
18;3;2019;6;B3;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;7;3;228
18;3;2019;6;B3;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;7;3;228
18;3;2019;6;B3;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;7;3;228
18;3;2019;6;B3;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;7;3;228
18;3;2019;6;B3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;2;1;64
18;3;2019;6;B4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;6;2;128
18;3;2019;6;B4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;6;2;128
18;3;2019;6;B4;Fly;Diptera;Syrphoidea;Syrphidae;Eupeodes_sp.;Eupeodes_sp.;Hoverflies;1;LEMA;LEMA;6;2;128
18;3;2019;6;B4;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;6;2;128
18;3;2019;6;B4;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;6;2;128
18;3;2019;6;B5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;5;2;128
18;3;2019;6;C1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;7;5;320
18;3;2019;6;C1;Beetle;Coleoptera;Elateroidea;Cantharidae;NA;Cantharidae;Flower_beetles;1;LEMA;LEMA;7;5;320
18;3;2019;6;C1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;7;5;320
18;3;2019;6;C1;Beetle;Coleoptera;NA;NA;NA;Coleoptera;NA;1;LEMA;LEMA;7;5;320
18;3;2019;6;C4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;2;3;192
18;3;2019;6;C4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;2;3;192
18;3;2019;6;C6;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;9;5;320
18;3;2019;6;D1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;4;3;192
18;3;2019;6;D1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;4;3;192
18;3;2019;6;D3;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;1;LEMA;LEMA;6;3;192
18;3;2019;6;D3;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;1;LEMA;LEMA;6;3;192
18;3;2019;6;D4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;14;4;256
18;3;2019;6;D5;Beetle;Coleoptera;NA;NA;NA;Coleoptera;NA;1;LEMA;LEMA;1;1;64
18;3;2019;6;D5;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;1;1;64
18;3;2019;6;E1;Beetle;Coleoptera;NA;NA;NA;Coleoptera;NA;1;LEMA;LEMA;1;1;64
18;3;2019;6;E1;Beetle;Coleoptera;Cucujoidea;Nitidulidae;Meligethes_sp.;Meligethes_sp.;Small_beetles;2;LEMA;LEMA;1;1;64
18;3;2019;6;E2;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;1;LEMA;LEMA;5;4;256
18;3;2019;6;F3;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;7;5;320
18;3;2019;6;F4;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;8;2;128
18;3;2019;7;A5;Fly;Diptera;Syrphoidea;Syrphidae;Odontomyia_sp.;Odontomyia_sp.;Hoverflies;2;ME;ME;1;250;250
18;3;2019;7;A6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;31;10;640
18;3;2019;7;B3;Fly;Diptera;Syrphoidea;Syrphidae;NA;Diptera;Hoverflies;1;ME;ME;1;0;0
18;3;2019;7;B5;Fly;Diptera;Syrphoidea;Syrphidae;NA;Diptera;Hoverflies;1;ME;ME;3;80;80
18;3;2019;7;B6;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;31;6;456
18;3;2019;7;C1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;21;7;448
18;3;2019;7;C1;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;LEMA;LEMA;21;7;448
18;3;2019;7;C2;Fly;Diptera;NA;NA;NA;Diptera;NA;1;CHFU;CHFU;2;5;380
18;3;2019;7;C2;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Small_flies;1;CHFU;CHFU;2;5;380
18;3;2019;7;C4;Fly;Diptera;Syrphoidea;Syrphidae;Odontomyia_sp.;Odontomyia_sp.;Hoverflies;1;LEMA;LEMA;31;7;448
18;3;2019;7;C6;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Hoverflies;1;LEMA;LEMA;11;5;320
